Date,Open,High,Low,Close,Adj Close,Volume
2021-05-11,14.000100,14.076110,13.937300,14.038030,14.038030,0
2021-05-12,13.970700,14.082350,13.950000,13.973600,13.973600,0
2021-05-13,14.099500,14.193270,14.054900,14.115600,14.115600,0
2021-05-14,14.142560,14.175100,14.019400,14.129310,14.129310,0
2021-05-17,14.132170,14.181800,14.088600,14.125440,14.125440,0
2021-05-18,14.094400,14.100600,13.963900,14.092610,14.092610,0
2021-05-19,14.007450,14.074650,13.961500,14.007520,14.007520,0
2021-05-20,14.095950,14.112200,13.958100,14.101300,14.101300,0
2021-05-21,13.981620,14.003910,13.884100,13.977970,13.977970,0
2021-05-24,13.957400,14.022650,13.898400,13.956450,13.956450,0
2021-05-25,13.914500,13.926830,13.804200,13.914200,13.914200,0
2021-05-26,13.860820,13.860900,13.748300,13.839100,13.839100,0
2021-05-27,13.750600,13.789360,13.667800,13.760790,13.760790,0
2021-05-28,13.759050,13.868710,13.733000,13.756460,13.756460,0
2021-05-31,13.768700,13.796670,13.709300,13.768500,13.768500,0
2021-06-01,13.706400,13.794500,13.677180,13.707300,13.707300,0
2021-06-02,13.757450,13.810200,13.552000,13.757230,13.757230,0
2021-06-03,13.514310,13.648100,13.491100,13.514870,13.514870,0
2021-06-04,13.607100,13.683900,13.441100,13.621080,13.621080,0
2021-06-07,13.407700,13.534400,13.401000,13.417940,13.417940,0
2021-06-08,13.516900,13.602220,13.482600,13.528660,13.528660,0
2021-06-09,13.569750,13.680950,13.512600,13.569510,13.569510,0
2021-06-10,13.710500,13.758880,13.569100,13.732290,13.732290,0
2021-06-11,13.591230,13.743190,13.511600,13.593300,13.593300,0
2021-06-14,13.715200,13.799700,13.693200,13.707000,13.707000,0
2021-06-15,13.764920,13.848890,13.697200,13.765080,13.765080,0
2021-06-16,13.759300,13.778200,13.677500,13.760100,13.760100,0
2021-06-17,14.006240,14.156400,13.932400,13.982700,13.982700,0
2021-06-18,14.095470,14.326150,14.048800,14.098000,14.098000,0
2021-06-21,14.325000,14.395190,14.214200,14.335400,14.335400,0
2021-06-22,14.221670,14.382300,14.207090,14.214500,14.214500,0
2021-06-23,14.259240,14.283150,14.140600,14.258030,14.258030,0
2021-06-24,14.207360,14.279300,14.151200,14.209600,14.209600,0
2021-06-25,14.193300,14.200700,14.012200,14.189340,14.189340,0
2021-06-28,14.138500,14.274700,14.120940,14.152140,14.152140,0
2021-06-29,14.247040,14.370300,14.236980,14.247400,14.247400,0
2021-06-30,14.316720,14.340000,14.202500,14.342400,14.342400,0
2021-07-01,14.241390,14.473400,14.230200,14.231500,14.231500,0
2021-07-02,14.422550,14.513180,14.260920,14.424130,14.424130,0
2021-07-05,14.202580,14.278930,14.190400,14.200530,14.200530,0
2021-07-06,14.223200,14.386540,14.158400,14.240700,14.240700,0
2021-07-07,14.358300,14.408900,14.247670,14.337030,14.337030,0
2021-07-08,14.322530,14.437000,14.279540,14.280180,14.280180,0
2021-07-09,14.298900,14.341900,14.209080,14.262540,14.262540,0
2021-07-12,14.226770,14.499800,14.222000,14.226780,14.226780,0
2021-07-13,14.377800,14.669230,14.310800,14.365520,14.365520,0
2021-07-14,14.706500,14.782250,14.537000,14.705220,14.705220,0
2021-07-15,14.477200,14.583780,14.439900,14.441500,14.441500,0
2021-07-16,14.539400,14.565800,14.334900,14.535640,14.535640,0
2021-07-19,14.371030,14.531370,14.369310,14.389500,14.389500,0
2021-07-20,14.529520,14.674800,14.497210,14.530680,14.530680,0
2021-07-21,14.614400,14.730900,14.542730,14.591570,14.591570,0
2021-07-22,14.574910,14.748900,14.507000,14.574490,14.574490,0
2021-07-23,14.698600,14.819030,14.652490,14.697600,14.697600,0
2021-07-26,14.802000,14.989660,14.762800,14.793430,14.793430,0
2021-07-27,14.746700,14.953500,14.733550,14.746520,14.746520,0
2021-07-28,14.754450,14.854080,14.739300,14.758100,14.758100,0
2021-07-29,14.695900,14.749200,14.539400,14.719400,14.719400,0
2021-07-30,14.514650,14.651040,14.513900,14.516800,14.516800,0
2021-08-02,14.573700,14.648080,14.372400,14.598600,14.598600,0
2021-08-03,14.451400,14.455540,14.301900,14.455600,14.455600,0
2021-08-04,14.302400,14.410190,14.215000,14.303600,14.303600,0
2021-08-05,14.348400,14.437380,14.317400,14.327730,14.327730,0
2021-08-06,14.478930,14.688600,14.442000,14.476420,14.476420,0
2021-08-09,14.656400,14.767390,14.567100,14.640910,14.640910,0
2021-08-10,14.749050,14.841780,14.710000,14.769000,14.769000,0
2021-08-11,14.767750,14.897700,14.631100,14.767850,14.767850,0
2021-08-12,14.622800,14.795000,14.605320,14.609200,14.609200,0
2021-08-13,14.744770,14.873000,14.683200,14.759800,14.759800,0
2021-08-16,14.669700,14.795300,14.660500,14.671400,14.671400,0
2021-08-17,14.807200,14.985590,14.786960,14.808600,14.808600,0
2021-08-18,14.902900,14.994690,14.810600,14.873050,14.873050,0
2021-08-19,14.904450,15.217800,14.888500,14.933850,14.933850,0
2021-08-20,15.192360,15.387400,15.168950,15.195700,15.195700,0
2021-08-23,15.306500,15.309600,15.131600,15.288350,15.288350,0
2021-08-24,15.142450,15.159350,14.974350,15.117900,15.117900,0
2021-08-25,14.979300,15.036050,14.894000,14.979400,14.979400,0
2021-08-26,14.919050,15.000600,14.871400,14.921250,14.921250,0
2021-08-27,14.913000,14.939120,14.726400,14.892900,14.892900,0
2021-08-30,14.715400,14.741350,14.580000,14.705700,14.705700,0
2021-08-31,14.641540,14.670400,14.443400,14.623750,14.623750,0
2021-09-01,14.508800,14.530500,14.365490,14.488430,14.488430,0
2021-09-02,14.353450,14.470560,14.304200,14.367350,14.367350,0
2021-09-03,14.430800,14.481300,14.248000,14.430800,14.430800,0
2021-09-06,14.275900,14.360440,14.215800,14.296300,14.296300,0
2021-09-07,14.204750,14.350500,14.195720,14.219400,14.219400,0
2021-09-08,14.284200,14.360380,14.216600,14.265400,14.265400,0
2021-09-09,14.172200,14.238700,14.088000,14.155850,14.155850,0
2021-09-10,14.156900,14.211280,14.058700,14.189900,14.189900,0
2021-09-13,14.165000,14.244310,14.118200,14.165000,14.165000,0
2021-09-14,14.133900,14.308790,14.106630,14.109500,14.109500,0
2021-09-15,14.293830,14.466300,14.236700,14.323400,14.323400,0
2021-09-16,14.363330,14.622100,14.337180,14.363300,14.363300,0
2021-09-17,14.575190,14.763790,14.524800,14.574550,14.574550,0
2021-09-20,14.768300,14.856000,14.728830,14.740050,14.740050,0
2021-09-21,14.754800,14.890700,14.651100,14.755200,14.755200,0
2021-09-22,14.827500,14.862510,14.705800,14.845500,14.845500,0
2021-09-23,14.762610,14.811000,14.573230,14.771500,14.771500,0
2021-09-24,14.729590,15.031100,14.711810,14.733900,14.733900,0
2021-09-27,14.940300,15.092550,14.859000,14.917810,14.917810,0
2021-09-28,14.938100,15.146840,14.906500,14.921580,14.921580,0
2021-09-29,15.093300,15.190600,14.966400,15.090800,15.090800,0
2021-09-30,15.141500,15.246150,14.981160,15.143300,15.143300,0
2021-10-01,15.048250,15.135310,14.843700,15.071700,15.071700,0
2021-10-04,14.822000,15.059800,14.815100,14.844800,14.844800,0
2021-10-05,15.016700,15.099470,14.952170,15.028200,15.028200,0
2021-10-06,14.985250,15.192600,14.960440,14.985820,14.985820,0
2021-10-07,14.941200,15.022600,14.818600,14.945100,14.945100,0
2021-10-08,14.911550,14.998000,14.787250,14.937400,14.937400,0
2021-10-11,14.906500,15.002500,14.887300,14.902600,14.902600,0
2021-10-12,15.049300,15.072500,14.912700,15.052400,15.052400,0
2021-10-13,14.942200,14.959000,14.791300,14.956100,14.956100,0
2021-10-14,14.778700,14.828250,14.701100,14.768900,14.768900,0
2021-10-15,14.762700,14.783100,14.608500,14.760300,14.760300,0
2021-10-18,14.599200,14.795600,14.579750,14.579200,14.579200,0
2021-10-19,14.666300,14.673500,14.506200,14.664500,14.664500,0
2021-10-20,14.497700,14.568100,14.388900,14.485210,14.485210,0
2021-10-21,14.399200,14.601500,14.351450,14.377120,14.377120,0
2021-10-22,14.662100,14.837400,14.554400,14.647300,14.647300,0
2021-10-25,14.811300,14.880100,14.692400,14.812500,14.812500,0
2021-10-26,14.668670,14.861070,14.651020,14.695100,14.695100,0
2021-10-27,14.818000,15.042000,14.793900,14.810680,14.810680,0
2021-10-28,15.035720,15.174740,15.028670,15.056200,15.056200,0
2021-10-29,15.067100,15.324100,15.067100,15.108960,15.108960,0
2021-11-01,15.187650,15.415450,15.187650,15.191250,15.191250,0
2021-11-02,15.394540,15.486500,15.344500,15.396110,15.396110,0
2021-11-03,15.394540,15.488150,15.329020,15.413200,15.413200,0
2021-11-04,15.225000,15.340600,15.143370,15.213100,15.213100,0
2021-11-05,15.178250,15.305570,15.069500,15.199600,15.199600,0
2021-11-08,15.024200,15.072500,14.904600,15.022760,15.022760,0
2021-11-09,14.907700,15.095700,14.861450,14.906500,14.906500,0
2021-11-10,15.040200,15.365210,15.001500,15.005300,15.005300,0
2021-11-11,15.417850,15.475660,15.182800,15.417700,15.417700,0
2021-11-12,15.275800,15.332710,15.223100,15.294300,15.294300,0
2021-11-15,15.296500,15.336000,15.147600,15.299100,15.299100,0
2021-11-16,15.209300,15.548550,15.153050,15.202600,15.202600,0
2021-11-17,15.504900,15.571240,15.442500,15.477500,15.477500,0
2021-11-18,15.449900,15.753800,15.414740,15.475700,15.475700,0
2021-11-19,15.634900,15.779800,15.535570,15.630800,15.630800,0
2021-11-22,15.697800,15.829400,15.674700,15.694600,15.694600,0
2021-11-23,15.819810,15.931970,15.747900,15.842900,15.842900,0
2021-11-24,15.836600,15.971900,15.790300,15.821040,15.821040,0
2021-11-25,15.846120,15.919520,15.808200,15.847800,15.847800,0
2021-11-26,16.118401,16.359100,16.058380,16.118999,16.118999,0
2021-11-29,16.098921,16.226999,16.037951,16.099400,16.099400,0
2021-11-30,16.123100,16.224600,15.879740,16.103121,16.103121,0
2021-12-01,15.863280,15.919000,15.736100,15.860010,15.860010,0
2021-12-02,15.988110,16.041201,15.770000,16.013800,16.013800,0
2021-12-03,15.892700,16.143049,15.806100,15.914900,15.914900,0
2021-12-06,16.024220,16.061199,15.829700,16.025000,16.025000,0
2021-12-07,15.870360,16.030050,15.827790,15.897100,15.897100,0
2021-12-08,15.805300,15.858790,15.667260,15.836300,15.836300,0
2021-12-09,15.702500,16.001400,15.669280,15.665750,15.665750,0
2021-12-10,15.936100,16.083000,15.866100,15.936300,15.936300,0
2021-12-13,15.925000,16.060740,15.856900,15.949960,15.949960,0
2021-12-14,15.987200,16.143999,15.975050,15.997100,15.997100,0
2021-12-15,16.080200,16.236401,16.033890,16.076500,16.076500,0
2021-12-16,15.962500,16.030100,15.890900,15.962500,15.962500,0
2021-12-17,15.895800,15.960250,15.800750,15.924500,15.924500,0
2021-12-20,15.895000,15.954560,15.726100,15.904500,15.904500,0
2021-12-21,15.743880,15.890300,15.720700,15.743700,15.743700,0
2021-12-22,15.811350,15.912650,15.799400,15.828700,15.828700,0
2021-12-23,15.676250,15.810930,15.612800,15.704700,15.704700,0
2021-12-24,15.612600,15.667250,15.479700,15.621870,15.621870,0
2021-12-27,15.536600,15.565000,15.487000,15.519700,15.519700,0
2021-12-28,15.493100,15.829920,15.493100,15.525400,15.525400,0
2021-12-29,15.745400,15.968430,15.682500,15.731580,15.731580,0
2021-12-30,15.925600,16.019199,15.869700,15.909750,15.909750,0
2021-12-31,15.896600,15.990830,15.864600,15.889100,15.889100,0
2022-01-03,15.930600,15.972800,15.769600,15.929900,15.929900,0
2022-01-04,15.863000,16.071501,15.773500,15.861500,15.861500,0
2022-01-05,15.999620,16.055130,15.713100,15.999120,15.999120,0
2022-01-06,15.856200,15.980120,15.666100,15.850630,15.850630,0
2022-01-07,15.692700,15.781550,15.552600,15.697300,15.697300,0
2022-01-10,15.548920,15.735370,15.535450,15.547330,15.547330,0
2022-01-11,15.659500,15.691150,15.501600,15.659300,15.659300,0
2022-01-12,15.505300,15.551570,15.313400,15.488480,15.488480,0
2022-01-13,15.269100,15.442000,15.232330,15.279670,15.279670,0
2022-01-14,15.395900,15.441290,15.260300,15.394600,15.394600,0
2022-01-17,15.315020,15.449300,15.315020,15.318750,15.318750,0
2022-01-18,15.363910,15.511650,15.339000,15.329600,15.329600,0
2022-01-19,15.489500,15.530300,15.267800,15.487100,15.487100,0
2022-01-20,15.285950,15.340750,15.096600,15.297390,15.297390,0
2022-01-21,15.230500,15.261500,15.056500,15.215700,15.215700,0
2022-01-24,15.057220,15.360590,15.053500,15.062060,15.062060,0
2022-01-25,15.228100,15.359490,15.209760,15.230000,15.230000,0
2022-01-26,15.237500,15.271470,15.111400,15.237500,15.237500,0
2022-01-27,15.288580,15.462990,15.214900,15.292720,15.292720,0
2022-01-28,15.430140,15.699000,15.382800,15.430660,15.430660,0
2022-01-31,15.575550,15.602650,15.390300,15.582270,15.582270,0
2022-02-01,15.348950,15.413900,15.193700,15.342020,15.342020,0
2022-02-02,15.235000,15.392500,15.191300,15.235000,15.235000,0
2022-02-03,15.307930,15.392400,15.248620,15.306610,15.306610,0
2022-02-04,15.250800,15.527000,15.189800,15.231550,15.231550,0
2022-02-07,15.422790,15.547970,15.382100,15.415300,15.415300,0
2022-02-08,15.475950,15.582150,15.347600,15.485900,15.485900,0
2022-02-09,15.320000,15.386430,15.223200,15.321150,15.321150,0
2022-02-10,15.170050,15.253310,14.983100,15.205600,15.205600,0
2022-02-11,15.130240,15.238200,15.056100,15.155000,15.155000,0
2022-02-14,15.188810,15.273400,15.097500,15.202780,15.202780,0
2022-02-15,15.077500,15.241050,14.987600,15.077570,15.077570,0
2022-02-16,15.066750,15.145940,15.017600,15.092400,15.092400,0
2022-02-17,14.978260,15.087830,14.911000,15.001200,15.001200,0
2022-02-18,14.973850,15.151040,14.924300,14.996400,14.996400,0
2022-02-21,15.105250,15.198300,15.016100,15.110180,15.110180,0
2022-02-22,15.122950,15.226800,15.017750,15.137500,15.137500,0
2022-02-23,15.062500,15.100800,14.975800,15.057800,15.057800,0
2022-02-24,15.112500,15.523040,15.091300,15.093500,15.093500,0
2022-02-25,15.353200,15.367800,15.117000,15.334150,15.334150,0
2022-02-28,15.352810,15.488800,15.274900,15.352810,15.352810,0
2022-03-01,15.368200,15.433690,15.253500,15.326200,15.326200,0
2022-03-02,15.388800,15.557500,15.282500,15.396000,15.396000,0
2022-03-03,15.291950,15.375750,15.158910,15.290200,15.290200,0
2022-03-04,15.168600,15.491170,15.164070,15.168230,15.168230,0
2022-03-07,15.296110,15.462810,15.249790,15.297900,15.297900,0
2022-03-08,15.336500,15.394450,15.246940,15.336600,15.336600,0
2022-03-09,15.272100,15.292600,14.974900,15.272100,15.272100,0
2022-03-10,14.983900,15.160470,14.981300,15.009700,15.009700,0
2022-03-11,15.033900,15.117750,14.968700,15.022580,15.022580,0
2022-03-14,15.000000,15.131720,14.988190,15.000000,15.000000,0
2022-03-15,15.092850,15.173900,15.056600,15.092950,15.092950,0
2022-03-16,15.086400,15.128800,14.963820,15.087400,15.087400,0
2022-03-17,14.881920,14.976070,14.872090,14.906200,14.906200,0
2022-03-18,14.882700,15.028000,14.878500,14.904400,14.904400,0
2022-03-18,14.968900,14.970000,14.968900,14.970000,14.970000,0
