Date,Open,High,Low,Close,Adj Close,Volume
2021-08-24,411.049988,411.089996,409.000000,411.049988,411.049988,0
2021-08-25,411.089996,411.339996,411.040009,411.089996,411.089996,0
2021-08-26,411.049988,411.049988,410.510010,411.049988,411.049988,0
2021-08-27,411.000000,412.029999,410.000000,411.000000,411.000000,0
2021-08-30,411.000000,411.510010,409.640015,411.000000,411.000000,0
2021-08-31,411.000000,411.500000,409.000000,411.000000,411.000000,0
2021-09-01,411.000000,411.529999,410.070007,411.000000,411.000000,0
2021-09-02,411.000000,411.600006,410.660004,411.000000,411.000000,0
2021-09-03,411.000000,411.390015,410.549988,411.000000,411.000000,0
2021-09-06,411.019989,411.230011,411.000000,411.019989,411.019989,0
2021-09-07,411.019989,411.290009,410.750000,411.019989,411.019989,0
2021-09-08,411.000000,411.000000,410.500000,411.000000,411.000000,0
2021-09-09,410.799988,411.350006,410.750000,410.799988,410.799988,0
2021-09-10,410.899994,411.190002,410.750000,410.899994,410.899994,0
2021-09-13,410.929993,412.160004,410.929993,410.929993,410.929993,0
2021-09-14,411.000000,411.000000,408.799988,411.000000,411.000000,0
2021-09-15,411.000000,411.000000,410.970001,411.000000,411.000000,0
2021-09-16,410.970001,411.500000,410.970001,410.970001,410.970001,0
2021-09-17,411.420013,411.730011,411.230011,411.420013,411.420013,0
2021-09-20,411.230011,411.350006,411.000000,411.230011,411.230011,0
2021-09-21,411.350006,411.350006,410.500000,411.350006,411.350006,0
2021-09-22,411.000000,412.309998,411.000000,411.000000,411.000000,0
2021-09-23,411.000000,413.850006,411.000000,411.000000,411.000000,0
2021-09-24,411.000000,411.929993,409.950012,411.000000,411.000000,0
2021-09-27,410.929993,413.000000,410.929993,410.929993,410.929993,0
2021-09-28,411.000000,411.000000,411.000000,411.000000,411.000000,0
2021-09-29,409.260010,413.000000,409.260010,409.260010,409.260010,0
2021-09-30,409.260010,411.019989,409.260010,409.260010,409.260010,0
2021-10-01,410.299988,411.179993,410.269989,410.299988,410.299988,0
2021-10-04,410.269989,413.230011,410.269989,410.269989,410.269989,0
2021-10-05,410.299988,410.859985,410.299988,410.299988,410.299988,0
2021-10-06,410.859985,411.049988,410.320007,410.859985,410.859985,0
2021-10-07,409.839996,411.750000,409.750000,409.839996,409.839996,0
2021-10-08,410.309998,410.619995,410.309998,410.309998,410.309998,0
2021-10-11,410.309998,413.290009,410.079987,410.309998,410.309998,0
2021-10-12,410.269989,413.230011,410.250000,410.269989,410.269989,0
2021-10-13,410.369995,412.250000,410.299988,410.369995,410.369995,0
2021-10-14,410.320007,410.420013,409.190002,410.320007,410.320007,0
2021-10-15,410.350006,411.100006,410.320007,410.350006,410.350006,0
2021-10-18,410.369995,413.190002,410.369995,410.369995,410.369995,0
2021-10-19,410.410004,412.019989,410.390015,410.410004,410.410004,0
2021-10-20,410.390015,411.399994,410.320007,410.390015,410.390015,0
2021-10-21,410.320007,410.459991,409.700012,410.320007,410.320007,0
2021-10-22,410.380005,411.010010,410.380005,410.380005,410.380005,0
2021-10-25,410.399994,413.239990,409.709991,410.399994,410.399994,0
2021-10-26,409.709991,410.480011,409.709991,409.709991,409.709991,0
2021-10-27,409.739990,411.209991,409.730011,409.739990,409.739990,0
2021-10-28,409.769989,410.570007,409.750000,409.769989,409.769989,0
2021-10-29,409.750000,410.600006,409.750000,409.750000,409.750000,0
2021-11-01,409.809998,413.149994,409.799988,409.809998,409.809998,0
2021-11-02,409.799988,412.320007,409.799988,409.799988,409.799988,0
2021-11-03,409.920013,413.730011,409.899994,409.920013,409.920013,0
2021-11-04,409.959991,413.329987,409.920013,409.959991,409.959991,0
2021-11-05,409.989990,410.640015,409.989990,409.989990,409.989990,0
2021-11-08,410.019989,413.140015,409.000000,410.019989,410.019989,0
2021-11-09,410.040009,410.470001,410.040009,410.040009,410.040009,0
2021-11-10,410.070007,410.089996,409.980011,410.070007,410.070007,0
2021-11-11,410.089996,410.119995,409.880005,410.089996,410.089996,0
2021-11-12,410.119995,411.130005,410.079987,410.119995,410.119995,0
2021-11-15,410.140015,413.390015,409.649994,410.079987,410.079987,0
2021-11-16,410.170013,410.549988,410.149994,410.170013,410.170013,0
2021-11-17,410.179993,411.329987,410.179993,410.179993,410.179993,0
2021-11-18,411.329987,411.329987,410.320007,411.329987,411.329987,0
2021-11-19,410.320007,410.339996,410.059998,410.320007,410.320007,0
2021-11-22,410.339996,413.320007,410.339996,410.339996,410.339996,0
2021-11-23,410.339996,410.390015,409.380005,410.339996,410.339996,0
2021-11-24,409.380005,410.640015,409.380005,409.380005,409.380005,0
2021-11-25,409.380005,410.899994,409.380005,409.380005,409.380005,0
2021-11-26,410.899994,411.049988,409.390015,410.899994,410.899994,0
2021-11-29,409.390015,413.290009,409.390015,409.390015,409.390015,0
2021-11-30,409.390015,410.510010,409.390015,409.390015,409.390015,0
2021-12-01,409.390015,410.359985,409.390015,409.390015,409.390015,0
2021-12-02,409.410004,410.640015,409.410004,409.410004,409.410004,0
2021-12-03,409.450012,410.429993,409.450012,409.450012,409.450012,0
2021-12-06,409.480011,413.170013,409.480011,409.480011,409.480011,0
2021-12-07,409.489990,410.570007,409.489990,409.489990,409.489990,0
2021-12-08,410.570007,410.750000,409.489990,410.570007,410.570007,0
2021-12-09,409.489990,410.739990,408.390015,409.489990,409.489990,0
2021-12-10,411.309998,411.309998,409.470001,411.309998,411.309998,0
2021-12-13,408.779999,413.260010,408.779999,409.470001,409.470001,0
2021-12-14,409.700012,413.420013,409.470001,409.700012,409.700012,0
2021-12-15,409.470001,413.239990,409.470001,409.470001,409.470001,0
2021-12-16,409.480011,412.630005,409.480011,409.480011,409.480011,0
2021-12-17,409.579987,410.529999,409.579987,409.579987,409.579987,0
2021-12-20,413.359985,413.440002,409.660004,409.660004,409.660004,0
2021-12-21,409.660004,410.660004,409.660004,409.660004,409.660004,0
2021-12-22,410.660004,410.670013,410.440002,410.660004,410.660004,0
2021-12-23,410.670013,410.709991,410.649994,410.670013,410.670013,0
2021-12-24,410.679993,410.679993,410.440002,410.679993,410.679993,0
2021-12-27,410.440002,410.850006,410.440002,410.440002,410.440002,0
2021-12-28,410.700012,410.700012,410.329987,410.700012,410.700012,0
2021-12-29,410.700012,413.429993,410.690002,410.700012,410.700012,0
2021-12-30,410.700012,412.200012,410.609985,410.700012,410.700012,0
2021-12-31,410.750000,411.450012,410.589996,410.750000,410.750000,0
2022-01-03,411.450012,412.239990,409.089996,411.450012,411.450012,0
2022-01-04,412.239990,413.079987,412.239990,412.239990,412.239990,0
2022-01-05,412.239990,412.910004,410.649994,412.239990,412.239990,0
2022-01-06,412.299988,412.540009,411.029999,412.299988,412.299988,0
2022-01-07,412.540009,412.709991,411.040009,412.540009,412.540009,0
2022-01-10,408.980011,413.260010,408.980011,412.709991,412.709991,0
2022-01-11,413.140015,413.140015,410.440002,413.140015,413.140015,0
2022-01-12,413.100006,414.000000,413.100006,413.100006,413.100006,0
2022-01-13,413.440002,413.609985,410.660004,413.440002,413.440002,0
2022-01-14,413.600006,413.790009,410.890015,413.600006,413.600006,0
2022-01-17,410.890015,415.209991,410.890015,413.790009,413.790009,0
2022-01-18,413.790009,415.320007,413.790009,413.790009,413.790009,0
2022-01-19,414.000000,414.170013,410.540009,414.000000,414.000000,0
2022-01-20,414.170013,414.200012,411.079987,414.170013,414.170013,0
2022-01-21,414.450012,414.500000,410.609985,414.450012,414.450012,0
2022-01-24,414.450012,415.000000,414.450012,414.450012,414.450012,0
2022-01-25,415.350006,415.350006,413.959991,415.350006,415.350006,0
2022-01-26,414.619995,414.820007,414.619995,414.619995,414.619995,0
2022-01-27,414.820007,414.989990,414.820007,414.820007,414.820007,0
2022-01-28,414.989990,415.160004,414.989990,414.989990,414.989990,0
2022-01-31,415.160004,415.329987,415.000000,415.160004,415.160004,0
2022-02-01,415.329987,415.549988,414.260010,415.329987,415.329987,0
2022-02-02,414.260010,415.380005,414.260010,414.260010,414.260010,0
2022-02-03,415.329987,415.859985,415.089996,415.329987,415.329987,0
2022-02-04,415.540009,415.700012,415.540009,415.540009,415.540009,0
2022-02-07,415.700012,416.850006,415.000000,415.700012,415.700012,0
2022-02-08,415.880005,416.049988,415.000000,415.880005,415.880005,0
2022-02-09,416.049988,416.250000,415.369995,416.049988,416.049988,0
2022-02-10,416.250000,416.549988,416.250000,416.250000,416.250000,0
2022-02-11,416.369995,417.589996,416.369995,416.369995,416.369995,0
2022-02-14,418.170013,418.170013,415.000000,416.510010,416.510010,0
2022-02-15,415.239990,415.950012,415.239990,415.239990,415.239990,0
2022-02-16,415.309998,415.649994,415.260010,415.309998,415.309998,0
2022-02-17,415.309998,415.619995,415.260010,415.309998,415.309998,0
2022-02-18,415.369995,416.019989,415.369995,415.369995,415.369995,0
2022-02-21,415.369995,416.329987,415.369995,415.369995,415.369995,0
2022-02-22,415.480011,415.480011,415.390015,415.480011,415.480011,0
2022-02-23,415.390015,415.899994,415.390015,415.390015,415.390015,0
2022-02-24,415.459991,415.640015,415.459991,415.459991,415.459991,0
2022-02-25,415.640015,415.640015,414.390015,415.640015,415.640015,0
2022-02-28,415.390015,416.540009,415.000000,415.059998,415.059998,0
2022-03-01,415.519989,415.589996,415.000000,415.519989,415.519989,0
2022-03-02,415.589996,416.540009,415.369995,415.589996,415.589996,0
2022-03-03,415.399994,415.459991,415.230011,415.399994,415.399994,0
2022-03-04,416.290009,417.910004,415.410004,416.290009,416.290009,0
2022-03-07,415.410004,415.410004,414.820007,417.989990,417.989990,0
2022-03-08,415.269989,415.339996,414.609985,415.269989,415.269989,0
2022-03-09,415.339996,415.600006,414.600006,415.339996,415.339996,0
2022-03-10,415.339996,415.350006,415.339996,415.339996,415.339996,0
2022-03-11,415.339996,415.339996,414.769989,415.339996,415.339996,0
2022-03-14,415.339996,415.350006,414.869995,415.339996,415.339996,0
2022-03-15,415.299988,415.450012,414.820007,415.299988,415.299988,0
2022-03-16,415.450012,416.170013,415.000000,415.450012,415.450012,0
2022-03-17,415.420013,415.760010,414.109985,415.420013,415.420013,0
2022-03-18,415.760010,415.760010,414.130005,415.760010,415.760010,0
2022-03-18,415.420013,415.420013,415.420013,415.420013,415.420013,0
